day,leg,side,outcome,pnl
2026-03-05,CV2_E2,BUY,TP,16.59
2026-03-05,CV2_E3,BUY,TP,16.59
2026-03-05,CV2_E1,BUY,TP,15.73
2026-03-05,CV2_E2,BUY,TP,15.73
2026-03-05,CV2_E3,BUY,TP,15.73
2026-03-05,CV2_E3,BUY,TIME,14.27
2026-03-05,CV2_E1,BUY,SL,-10.67
2026-03-05,CV2_E2,BUY,SL,-10.67
2026-03-05,CV2_E1,BUY,SL,-11.67
2026-03-05,CV2_E2,BUY,SL,-11.67
2026-03-05,CV2_E3,BUY,SL,-11.67
2026-03-05,CV2_E1,BUY,TP,20.7
2026-03-05,CV2_E2,BUY,SL,-16.57
2026-03-05,CV2_E1,BUY,SL,-23.47
2026-03-05,CV2_E2,BUY,SL,-23.47
2026-03-05,CV2_E1,BUY,TIME,16.83
2026-03-05,CV2_E2,BUY,TIME,15.39
2026-03-05,CV2_E2,BUY,TIME,3.73
2026-03-05,CV2_E3,BUY,TIME,3.22
2026-03-06,CV2_E1,BUY,TP,13.85
2026-03-06,CV2_E2,BUY,TP,13.85
2026-03-06,CV2_S14,BUY,TP,11.08
2026-03-06,CV2_S07,SELL,TP,12.06
2026-03-06,CV2_E1,BUY,SL,-12.25
2026-03-06,CV2_E2,BUY,SL,-12.25
2026-03-06,CV2_S14,BUY,SL,-15.31
2026-03-06,CV2_E1,BUY,SL,-13.59
2026-03-06,CV2_E2,BUY,SL,-13.59
2026-03-06,CV2_E3,BUY,SL,-13.59
2026-03-06,CV2_S14,BUY,SL,-16.99
2026-03-06,CV2_S07,SELL,TP,14.21
2026-03-06,CV2_E1,BUY,SL,-14.3
2026-03-06,CV2_E1,BUY,SL,-16.65
2026-03-06,CV2_E2,BUY,SL,-16.65
2026-03-06,CV2_E3,BUY,SL,-13.8
2026-03-06,CV2_E1,BUY,SL,-14.19
2026-03-06,CV2_E1,BUY,TP,19.32
2026-03-06,CV2_E2,BUY,TP,19.87
2026-03-06,CV2_S06,SELL,SL,-26.87
2026-03-06,CV2_S06,SELL,SL,-27.14
2026-03-06,CV2_S06,SELL,SL,-27.26
2026-03-06,CV2_S07,SELL,TIME,-14.95
2026-03-06,CV2_S06,SELL,SL,-27.41
2026-03-06,CV2_E2,BUY,TIME,19.77
2026-03-06,CV2_E3,BUY,TIME,20.86
2026-03-06,CV2_S06,SELL,SL,-27.55
2026-03-06,CV2_S06,SELL,SL,-22.51
2026-03-06,CV2_S06,SELL,SL,-22.06
2026-03-06,CV2_S07,SELL,SL,-33.1
2026-03-06,CV2_S07,SELL,TP,17.19
2026-03-06,CV2_E3,BUY,TP,14.47
2026-03-06,CV2_S07,BUY,TP,13.73
2026-03-06,CV2_E1,BUY,TP,13.46
2026-03-06,CV2_E3,BUY,TP,13.46
2026-03-09,CV2_E3,BUY,TP,19.61
2026-03-09,CV2_S07,SELL,SL,-21.19
2026-03-09,CV2_S07,BUY,TP,15.27
2026-03-09,CV2_E1,BUY,TP,24.47
2026-03-09,CV2_E2,BUY,TP,24.47
2026-03-09,CV2_E3,BUY,TP,24.47
2026-03-09,CV2_S07,SELL,SL,-23.05
2026-03-09,CV2_S07,SELL,TIME,-22.95
2026-03-09,CV2_S07,BUY,TP,24.97
2026-03-09,CV2_S06,SELL,TP,16.67
2026-03-09,CV2_S06,SELL,TP,17.61
2026-03-09,CV2_S06,SELL,TP,16.76
2026-03-10,CV2_S07,SELL,TP,9.15
2026-03-10,CV2_E2,BUY,SL,-10.05
2026-03-10,CV2_E3,BUY,SL,-10.05
2026-03-10,CV2_E1,BUY,TP,13.41
2026-03-10,CV2_E2,BUY,TP,13.41
2026-03-10,CV2_S14,BUY,TP,10.73
2026-03-10,CV2_S05,BUY,TP,15.75
2026-03-10,CV2_S07,BUY,TP,11.13
2026-03-10,CV2_S07,SELL,TP,12.41
2026-03-10,CV2_S07,SELL,TP,12.11
2026-03-10,CV2_E2,BUY,SL,-10.0
2026-03-10,CV2_E1,BUY,SL,-10.28
2026-03-10,CV2_E2,BUY,SL,-10.28
2026-03-10,CV2_S14,BUY,SL,-12.85
2026-03-10,CV2_E1,BUY,SL,-11.26
2026-03-10,CV2_E2,BUY,SL,-11.26
2026-03-10,CV2_S14,BUY,TP,11.26
2026-03-10,CV2_E1,BUY,TP,15.68
2026-03-10,CV2_E2,BUY,TP,15.68
2026-03-10,CV2_E3,BUY,TP,15.68
2026-03-10,CV2_S14,BUY,TP,12.55
2026-03-10,CV2_S05,BUY,TP,21.46
2026-03-10,CV2_E3,BUY,TP,17.04
2026-03-10,CV2_S14,BUY,TP,13.8
2026-03-10,CV2_S07,SELL,TP,19.77
2026-03-10,CV2_S07,BUY,SL,-18.06
2026-03-10,CV2_S07,SELL,TP,14.19
2026-03-10,CV2_E1,BUY,SL,-11.04
2026-03-10,CV2_E2,BUY,SL,-11.04
2026-03-10,CV2_E2,BUY,SL,-11.5
2026-03-10,CV2_E1,BUY,SL,-12.79
2026-03-10,CV2_E2,BUY,SL,-12.79
2026-03-10,CV2_E3,BUY,SL,-12.79
2026-03-10,CV2_S14,BUY,TP,12.79
2026-03-10,CV2_E1,BUY,TP,25.5
2026-03-10,CV2_E2,BUY,TP,25.5
2026-03-10,CV2_S14,BUY,TP,20.39
2026-03-10,CV2_S14,BUY,TIME,1.69
2026-03-10,CV2_S05,BUY,TP,27.3
2026-03-10,CV2_S14,BUY,TP,25.55
2026-03-10,CV2_S07,BUY,TIME,-7.9
2026-03-10,CV2_S14,BUY,TP,19.89
2026-03-10,CV2_S06,SELL,SL,-14.21
2026-03-11,CV2_S06,BUY,SL,-8.16
2026-03-11,CV2_E1,BUY,SL,-10.31
2026-03-11,CV2_E2,BUY,SL,-10.31
2026-03-11,CV2_S14,BUY,SL,-12.89
2026-03-11,CV2_E2,BUY,SL,-11.26
2026-03-11,CV2_S14,BUY,TP,11.25
2026-03-11,CV2_E2,BUY,TIME,5.68
2026-03-11,CV2_S02,BUY,SL,-29.31
2026-03-11,CV2_S14,BUY,TP,11.73
2026-03-11,CV2_S06,BUY,SL,-10.5
2026-03-11,CV2_S06,BUY,SL,-10.18
2026-03-11,CV2_S06,BUY,SL,-9.89
2026-03-11,CV2_S06,BUY,SL,-9.43
2026-03-11,CV2_S07,BUY,SL,-14.15
2026-03-11,CV2_E1,BUY,TP,11.68
2026-03-11,CV2_E2,BUY,TP,11.68
2026-03-11,CV2_E1,BUY,SL,-15.91
2026-03-11,CV2_E2,BUY,SL,-15.91
2026-03-11,CV2_E3,BUY,SL,-15.91
2026-03-11,CV2_E1,BUY,TP,22.03
2026-03-11,CV2_E2,BUY,TP,22.03
2026-03-11,CV2_S07,SELL,TP,20.05
2026-03-11,CV2_E3,BUY,TIME,7.09
2026-03-11,CV2_S06,BUY,TIME,7.99
2026-03-11,CV2_S06,BUY,SL,-14.46
2026-03-11,CV2_S07,BUY,TIME,9.18
2026-03-11,CV2_S06,BUY,TIME,10.22
2026-03-11,CV2_S07,SELL,TIME,-10.05
2026-03-11,CV2_S06,BUY,SL,-13.38
2026-03-11,CV2_E1,BUY,TP,14.11
2026-03-11,CV2_E2,BUY,TP,14.11
2026-03-11,CV2_E3,BUY,TP,14.11
2026-03-11,CV2_S06,BUY,SL,-11.22
2026-03-12,CV2_S07,BUY,TP,9.9
2026-03-12,CV2_S07,SELL,SL,-12.28
2026-03-12,CV2_S07,BUY,TP,10.02
2026-03-12,CV2_E1,BUY,SL,-7.68
2026-03-12,CV2_E2,BUY,SL,-7.68
2026-03-12,CV2_E3,BUY,SL,-7.68
2026-03-12,CV2_E1,BUY,TP,10.77
2026-03-12,CV2_E2,BUY,TP,10.77
2026-03-12,CV2_E2,BUY,TP,10.94
2026-03-12,CV2_E2,BUY,TP,11.59
2026-03-12,CV2_E1,BUY,SL,-15.79
2026-03-12,CV2_E2,BUY,SL,-15.79
2026-03-12,CV2_E3,BUY,SL,-15.79
2026-03-12,CV2_E1,BUY,SL,-16.68
2026-03-12,CV2_S14,BUY,SL,-23.58
2026-03-12,CV2_E1,BUY,SL,-18.44
2026-03-12,CV2_E2,BUY,SL,-18.44
2026-03-12,CV2_E3,BUY,SL,-18.44
2026-03-12,CV2_E1,BUY,SL,-18.56
2026-03-12,CV2_E1,BUY,TIME,0.89
2026-03-12,CV2_E2,BUY,TIME,-1.32
2026-03-12,CV2_S06,BUY,SL,-15.05
2026-03-12,CV2_S06,BUY,SL,-15.27
2026-03-12,CV2_S06,BUY,SL,-15.31
2026-03-12,CV2_S06,BUY,SL,-15.73
2026-03-12,CV2_S06,BUY,SL,-16.01
2026-03-12,CV2_S07,BUY,SL,-24.01
2026-03-12,CV2_E3,BUY,SL,-13.09
2026-03-12,CV2_E1,BUY,SL,-12.44
2026-03-12,CV2_E2,BUY,SL,-12.44
2026-03-12,CV2_E1,BUY,SL,-12.45
2026-03-12,CV2_E2,BUY,SL,-12.45
2026-03-12,CV2_E3,BUY,SL,-12.45
2026-03-12,CV2_S07,SELL,TP,17.87
2026-03-12,CV2_E1,BUY,SL,-11.74
2026-03-12,CV2_E3,BUY,SL,-11.74
2026-03-12,CV2_E3,BUY,SL,-10.82
2026-03-12,CV2_E1,BUY,SL,-10.88
2026-03-12,CV2_E3,BUY,SL,-10.88
2026-03-12,CV2_E1,BUY,SL,-12.53
2026-03-12,CV2_E2,BUY,SL,-12.53
2026-03-12,CV2_E2,BUY,SL,-12.88
2026-03-12,CV2_E1,BUY,SL,-13.04
2026-03-12,CV2_E2,BUY,SL,-13.04
2026-03-12,CV2_E3,BUY,SL,-13.04
2026-03-12,CV2_E2,BUY,SL,-14.15
2026-03-13,CV2_S07,BUY,SL,-12.14
2026-03-13,CV2_E1,BUY,SL,-13.46
2026-03-13,CV2_E2,BUY,SL,-13.46
2026-03-13,CV2_E2,BUY,SL,-13.86
2026-03-13,CV2_E1,BUY,TP,18.1
2026-03-13,CV2_E2,BUY,TP,18.1
2026-03-13,CV2_E3,BUY,TP,18.1
2026-03-13,CV2_S07,BUY,TP,16.0
2026-03-13,CV2_S07,SELL,SL,-17.79
2026-03-13,CV2_E2,BUY,TP,12.87
2026-03-13,CV2_S07,BUY,SL,-15.09
2026-03-13,CV2_S07,BUY,SL,-15.95
2026-03-13,CV2_E2,BUY,SL,-12.55
2026-03-13,CV2_S07,SELL,TP,14.69
2026-03-13,CV2_E1,BUY,SL,-15.88
2026-03-13,CV2_E2,BUY,SL,-15.88
2026-03-13,CV2_E3,BUY,SL,-15.88
2026-03-13,CV2_E1,BUY,SL,-16.47
2026-03-13,CV2_E2,BUY,SL,-16.47
2026-03-13,CV2_E3,BUY,SL,-17.54
2026-03-13,CV2_E1,BUY,SL,-17.5
2026-03-13,CV2_E1,BUY,SL,-18.36
2026-03-13,CV2_E2,BUY,SL,-18.36
2026-03-13,CV2_E1,BUY,TP,26.82
2026-03-13,CV2_E2,BUY,TP,26.82
2026-03-13,CV2_S06,BUY,SL,-16.73
2026-03-13,CV2_S06,BUY,SL,-16.66
2026-03-13,CV2_E3,BUY,TIME,9.36
2026-03-13,CV2_E1,BUY,TIME,11.12
2026-03-13,CV2_E1,BUY,TP,34.83
2026-03-13,CV2_S07,SELL,TP,24.71
2026-03-13,CV2_E1,BUY,SL,-12.82
2026-03-13,CV2_E2,BUY,SL,-12.56
2026-03-13,CV2_E2,BUY,SL,-12.49
2026-03-13,CV2_E2,BUY,SL,-12.14
2026-03-13,CV2_E3,BUY,SL,-12.14
2026-03-13,CV2_E1,BUY,SL,-12.0
2026-03-13,CV2_E2,BUY,SL,-12.0
2026-03-13,CV2_E3,BUY,SL,-12.0
2026-03-13,CV2_E1,BUY,SL,-11.72
2026-03-13,CV2_E2,BUY,SL,-11.72
2026-03-13,CV2_E1,BUY,SL,-12.77
2026-03-13,CV2_E2,BUY,SL,-12.77
2026-03-13,CV2_E2,BUY,SL,-13.09
2026-03-13,CV2_S07,SELL,SL,-16.73
2026-03-16,CV2_E3,BUY,TIME,-7.23
2026-03-16,CV2_E1,BUY,SL,-14.69
2026-03-16,CV2_E3,BUY,SL,-14.69
2026-03-16,CV2_S07,BUY,SL,-15.98
2026-03-16,CV2_S06,SELL,TP,20.29
2026-03-16,CV2_S07,SELL,TP,17.58
2026-03-16,CV2_E3,BUY,SL,-16.36
2026-03-16,CV2_E1,BUY,SL,-16.95
2026-03-16,CV2_E2,BUY,SL,-16.95
2026-03-16,CV2_E1,BUY,SL,-16.66
2026-03-16,CV2_E2,BUY,SL,-16.66
2026-03-16,CV2_E3,BUY,SL,-16.66
2026-03-16,CV2_E1,BUY,SL,-16.34
2026-03-16,CV2_E2,BUY,SL,-16.34
2026-03-16,CV2_E3,BUY,SL,-16.34
2026-03-16,CV2_E1,BUY,SL,-17.3
2026-03-16,CV2_E2,BUY,SL,-17.3
2026-03-16,CV2_E2,BUY,SL,-16.93
2026-03-16,CV2_S07,SELL,TP,17.53
2026-03-16,CV2_E1,BUY,TP,19.03
2026-03-16,CV2_E2,BUY,TP,19.03
2026-03-16,CV2_E1,BUY,TP,19.37
2026-03-16,CV2_E2,BUY,TP,19.37
2026-03-16,CV2_E3,BUY,TP,19.37
2026-03-16,CV2_E1,BUY,TIME,7.54
2026-03-17,CV2_S07,BUY,TP,11.48
2026-03-17,CV2_S07,SELL,TP,12.61
2026-03-17,CV2_S07,BUY,SL,-13.81
2026-03-17,CV2_E1,BUY,SL,-11.04
2026-03-17,CV2_E2,BUY,SL,-11.04
2026-03-17,CV2_E3,BUY,SL,-11.04
2026-03-17,CV2_E2,BUY,SL,-10.73
2026-03-17,CV2_E1,BUY,SL,-8.69
2026-03-17,CV2_E3,BUY,SL,-8.69
2026-03-17,CV2_E1,BUY,SL,-9.47
2026-03-17,CV2_E1,BUY,TIME,1.03
2026-03-17,CV2_E2,BUY,TIME,3.21
2026-03-17,CV2_E3,BUY,TIME,4.49
2026-03-17,CV2_S14,BUY,TP,10.27
2026-03-17,CV2_S14,BUY,SL,-12.37
2026-03-17,CV2_S06,BUY,TP,14.41
2026-03-17,CV2_S14,BUY,SL,-12.13
2026-03-17,CV2_E1,BUY,TP,13.04
2026-03-17,CV2_E3,BUY,TP,13.04
2026-03-17,CV2_S14,BUY,TP,10.44
2026-03-17,CV2_S14,BUY,TP,10.95
2026-03-17,CV2_S14,BUY,TP,11.12
2026-03-17,CV2_S07,BUY,TP,11.71
2026-03-17,CV2_S07,BUY,TP,12.04
2026-03-17,CV2_S07,SELL,SL,-14.51
2026-03-17,CV2_S07,BUY,SL,-16.49
2026-03-17,CV2_S07,SELL,TP,14.94
2026-03-17,CV2_E1,BUY,SL,-15.45
2026-03-17,CV2_E2,BUY,SL,-15.45
2026-03-17,CV2_E3,BUY,SL,-15.45
2026-03-17,CV2_S14,BUY,SL,-19.32
2026-03-17,CV2_E1,BUY,SL,-15.87
2026-03-17,CV2_E2,BUY,SL,-15.87
2026-03-17,CV2_S14,BUY,TP,15.87
2026-03-17,CV2_E1,BUY,TP,21.39
2026-03-17,CV2_E2,BUY,TP,21.39
2026-03-17,CV2_E3,BUY,TP,21.39
2026-03-17,CV2_E2,BUY,TP,22.26
2026-03-17,CV2_S06,BUY,TIME,4.37
2026-03-17,CV2_S06,BUY,TIME,6.64
2026-03-17,CV2_E3,BUY,TP,10.45
2026-03-17,CV2_S07,BUY,TIME,-2.26
2026-03-17,CV2_S07,SELL,TIME,3.39
2026-03-17,CV2_S07,BUY,TP,8.65
2026-03-18,CV2_S07,SELL,TP,9.39
2026-03-18,CV2_E2,BUY,SL,-7.0
2026-03-18,CV2_E3,BUY,SL,-7.0
2026-03-18,CV2_E1,BUY,SL,-7.29
2026-03-18,CV2_E2,BUY,SL,-7.29
2026-03-18,CV2_E3,BUY,SL,-7.29
2026-03-18,CV2_E1,BUY,SL,-7.76
2026-03-18,CV2_E2,BUY,SL,-7.76
2026-03-18,CV2_E3,BUY,SL,-7.76
2026-03-18,CV2_E1,BUY,TIME,4.25
2026-03-18,CV2_S06,BUY,SL,-9.06
2026-03-18,CV2_S06,BUY,SL,-7.9
2026-03-18,CV2_E2,BUY,SL,-7.37
2026-03-18,CV2_E1,BUY,SL,-7.7
2026-03-18,CV2_E2,BUY,SL,-7.7
2026-03-18,CV2_E1,BUY,SL,-10.12
2026-03-18,CV2_E2,BUY,SL,-10.12
2026-03-18,CV2_E2,BUY,SL,-11.35
2026-03-18,CV2_E2,BUY,SL,-13.07
2026-03-18,CV2_S07,BUY,SL,-17.38
2026-03-18,CV2_E1,BUY,SL,-14.39
2026-03-18,CV2_E2,BUY,SL,-14.39
2026-03-18,CV2_E3,BUY,SL,-14.39
2026-03-18,CV2_E2,BUY,SL,-15.25
2026-03-18,CV2_E1,BUY,SL,-20.01
2026-03-18,CV2_E2,BUY,SL,-20.01
2026-03-18,CV2_E3,BUY,SL,-22.19
2026-03-18,CV2_E1,BUY,SL,-22.82
2026-03-18,CV2_E3,BUY,SL,-22.33
2026-03-18,CV2_E1,BUY,SL,-24.65
2026-03-18,CV2_E2,BUY,SL,-24.65
2026-03-18,CV2_E3,BUY,SL,-24.65
2026-03-18,CV2_E1,BUY,SL,-24.86
2026-03-18,CV2_E3,BUY,SL,-24.86
2026-03-18,CV2_E1,BUY,SL,-25.62
2026-03-18,CV2_E3,BUY,SL,-25.11
2026-03-18,CV2_E1,BUY,SL,-27.15
2026-03-18,CV2_E3,BUY,SL,-27.15
2026-03-18,CV2_E1,BUY,SL,-25.9
2026-03-18,CV2_E1,BUY,SL,-25.9
2026-03-18,CV2_E3,BUY,SL,-25.9
2026-03-18,CV2_E3,BUY,SL,-25.32
2026-03-18,CV2_E1,BUY,TIME,14.7
2026-03-18,CV2_S06,BUY,TIME,16.65
2026-03-18,CV2_S06,BUY,TIME,16.45
2026-03-18,CV2_S07,SELL,TP,28.4
2026-03-18,CV2_E2,BUY,SL,-16.85
2026-03-18,CV2_E1,BUY,SL,-18.6
2026-03-18,CV2_E2,BUY,SL,-18.6
2026-03-18,CV2_E3,BUY,SL,-18.6
2026-03-18,CV2_E1,BUY,SL,-18.49
2026-03-18,CV2_E2,BUY,SL,-18.49
2026-03-18,CV2_E1,BUY,SL,-19.64
2026-03-18,CV2_E2,BUY,SL,-19.64
2026-03-18,CV2_E3,BUY,SL,-19.64
2026-03-18,CV2_E3,BUY,SL,-20.06
2026-03-18,CV2_E1,BUY,SL,-18.83
2026-03-18,CV2_E3,BUY,SL,-18.83
2026-03-18,CV2_E1,BUY,SL,-19.52
2026-03-18,CV2_E2,BUY,SL,-19.52
2026-03-18,CV2_E3,BUY,SL,-19.52
2026-03-18,CV2_E1,BUY,TIME,7.93
2026-03-18,CV2_E2,BUY,TIME,9.96
2026-03-18,CV2_E3,BUY,TIME,13.67
2026-03-18,CV2_E1,BUY,TP,25.28
2026-03-18,CV2_E2,BUY,TP,25.28
2026-03-18,CV2_E3,BUY,TP,25.28
2026-03-18,CV2_S07,BUY,TP,21.46
2026-03-19,CV2_S07,SELL,TP,37.59
2026-03-19,CV2_S07,SELL,TP,39.73
2026-03-19,CV2_S07,SELL,TP,38.1
2026-03-19,CV2_SE1,SELL,TIME,-18.18
2026-03-19,CV2_S07,SELL,TIME,-8.38
2026-03-19,CV2_SE1,SELL,SL,-28.06
2026-03-19,CV2_SE2,SELL,SL,-28.06
2026-03-19,CV2_SE2,SELL,SL,-20.85
2026-03-19,CV2_SE1,SELL,SL,-21.58
2026-03-19,CV2_SE2,SELL,SL,-21.58
2026-03-19,CV2_SE1,SELL,SL,-23.6
2026-03-19,CV2_SE2,SELL,SL,-23.6
2026-03-19,CV2_SE2,SELL,SL,-24.66
2026-03-19,CV2_SE2,SELL,SL,-25.12
2026-03-20,CV2_SE1,SELL,SL,-13.77
2026-03-20,CV2_SE1,SELL,SL,-13.92
2026-03-20,CV2_SE1,SELL,SL,-13.83
2026-03-20,CV2_SE1,SELL,TP,16.71
2026-03-20,CV2_SE2,SELL,TP,16.71
2026-03-20,CV2_SE1,SELL,TP,17.16
2026-03-20,CV2_SE1,SELL,TP,24.81
2026-03-20,CV2_SE2,SELL,TP,24.81
2026-03-20,CV2_SE1,SELL,TP,24.22
2026-03-20,CV2_SE2,SELL,TP,24.22
2026-03-20,CV2_SE1,SELL,TP,39.76
2026-03-20,CV2_SE2,SELL,TP,39.76
2026-03-20,CV2_SE1,SELL,TP,40.24
2026-03-20,CV2_SE2,SELL,TP,40.24
2026-03-20,CV2_S07,SELL,TP,30.8
2026-03-23,CV2_SE1,SELL,SL,-72.66
2026-03-23,CV2_S07,SELL,SL,-78.45
2026-03-23,CV2_SE1,SELL,SL,-63.88
2026-03-23,CV2_SE1,SELL,TP,63.66
2026-03-23,CV2_SE2,SELL,TP,63.66
2026-03-23,CV2_SE1,SELL,TP,56.24
2026-03-23,CV2_SE1,SELL,TP,64.38
2026-03-23,CV2_SE2,SELL,SL,-51.5
2026-03-23,CV2_SE1,SELL,TP,73.28
2026-03-23,CV2_SE2,SELL,TP,73.28
2026-03-23,CV2_SE1,SELL,TP,77.28
2026-03-23,CV2_SE2,SELL,TP,77.28
2026-03-23,CV2_SE2,SELL,TP,74.78
2026-03-23,CV2_S06,SELL,TP,97.25
2026-03-23,CV2_SE1,SELL,TP,59.41
2026-03-23,CV2_SE2,SELL,TP,59.41
2026-03-23,CV2_S06,SELL,TP,80.08
2026-03-23,CV2_S07,SELL,TP,60.72
2026-03-23,CV2_SE1,SELL,SL,-35.26
2026-03-23,CV2_SE2,SELL,SL,-35.26
2026-03-23,CV2_SE2,SELL,SL,-34.01
2026-03-23,CV2_SE1,SELL,TP,38.35
2026-03-23,CV2_SE1,SELL,TP,37.85
2026-03-23,CV2_SE1,SELL,TP,35.91
2026-03-23,CV2_SE2,SELL,TP,35.91
2026-03-23,CV2_SE1,SELL,TP,35.74
2026-03-23,CV2_SE2,SELL,TP,35.74
2026-03-24,CV2_SE1,SELL,SL,-31.57
2026-03-24,CV2_SE1,SELL,TP,38.89
2026-03-24,CV2_SE1,SELL,TP,37.39
2026-03-24,CV2_S07,SELL,SL,-36.15
2026-03-24,CV2_SE1,SELL,TP,24.83
2026-03-24,CV2_S07,SELL,TP,24.93
2026-03-24,CV2_SE1,SELL,TP,24.57
2026-03-24,CV2_SE2,SELL,TP,24.57
2026-03-24,CV2_S07,SELL,TP,29.24
2026-03-24,CV2_SE1,SELL,SL,-30.75
2026-03-24,CV2_SE1,SELL,SL,-30.59
2026-03-24,CV2_SE1,SELL,TP,39.56
2026-03-24,CV2_SE1,SELL,TP,41.9
2026-03-24,CV2_S07,SELL,TP,33.21
2026-03-24,CV2_SE2,SELL,TP,27.41
2026-03-24,CV2_SE1,SELL,TP,24.87
2026-03-24,CV2_SE2,SELL,TP,24.87
2026-03-24,CV2_SE2,SELL,SL,-23.7
2026-03-24,CV2_SE2,SELL,SL,-25.84
2026-03-24,CV2_SE2,SELL,SL,-27.72
2026-03-25,CV2_SE1,SELL,TP,21.35
2026-03-25,CV2_S07,SELL,SL,-20.04
2026-03-25,CV2_SE1,SELL,SL,-11.71
2026-03-25,CV2_SE1,SELL,TP,16.31
2026-03-25,CV2_SE2,SELL,TP,16.31
2026-03-25,CV2_SE2,SELL,TP,16.17
2026-03-25,CV2_SE2,SELL,TP,16.16
2026-03-25,CV2_S07,SELL,TP,20.82
2026-03-25,CV2_S07,SELL,TP,19.55
2026-03-26,CV2_S07,SELL,TP,22.21
2026-03-26,CV2_SE1,SELL,TP,23.62
2026-03-26,CV2_SE2,SELL,TP,23.62
2026-03-26,CV2_SE2,SELL,TP,24.02
2026-03-26,CV2_SE2,SELL,SL,-20.0
2026-03-26,CV2_SE2,SELL,SL,-23.2
2026-03-26,CV2_SE1,SELL,TP,35.99
2026-03-26,CV2_SE2,SELL,TP,35.99
2026-03-26,CV2_SE1,SELL,TP,39.82
2026-03-27,CV2_SE1,SELL,TP,19.87
2026-03-27,CV2_SE2,SELL,TP,19.87
2026-03-27,CV2_SE1,SELL,SL,-24.19
2026-03-27,CV2_SE2,SELL,SL,-24.19
2026-03-27,CV2_SE2,SELL,SL,-26.37
2026-03-27,CV2_SE1,SELL,SL,-27.15
2026-03-27,CV2_SE2,SELL,SL,-27.15
2026-03-27,CV2_SE1,SELL,SL,-26.04
2026-03-27,CV2_SE1,SELL,SL,-28.88
2026-03-27,CV2_SE1,SELL,SL,-30.68
2026-03-27,CV2_SE2,SELL,SL,-30.68
2026-03-27,CV2_SE1,SELL,SL,-31.51
2026-03-27,CV2_SE2,SELL,SL,-31.51
2026-03-27,CV2_SE1,SELL,TP,38.4
2026-03-27,CV2_SE1,SELL,TP,39.81
2026-03-27,CV2_SE2,SELL,TP,23.53
2026-03-27,CV2_S07,SELL,TP,19.67
2026-03-30,CV2_SE1,SELL,SL,-12.32
2026-03-30,CV2_S07,SELL,SL,-16.61
2026-03-30,CV2_SE2,SELL,SL,-12.06
2026-03-30,CV2_SE1,SELL,SL,-12.66
2026-03-30,CV2_SE2,SELL,SL,-12.66
2026-03-30,CV2_SE2,SELL,SL,-13.38
2026-03-30,CV2_SE1,SELL,TP,20.92
2026-03-30,CV2_SE2,SELL,TP,20.92
2026-03-30,CV2_SE1,SELL,TP,21.95
2026-03-30,CV2_SE2,SELL,TP,21.95
2026-03-30,CV2_SE2,SELL,TP,23.26
2026-03-30,CV2_S07,SELL,TP,17.96
2026-03-30,CV2_SE1,SELL,TP,24.68
2026-03-30,CV2_SE2,SELL,TP,24.68
2026-03-30,CV2_SE1,SELL,TP,24.18
2026-03-30,CV2_SE2,SELL,TP,24.18
2026-03-30,CV2_S07,SELL,TP,23.21
2026-03-30,CV2_S07,SELL,TP,19.51
2026-03-31,CV2_SE1,SELL,TP,17.49
2026-03-31,CV2_SE1,SELL,SL,-19.37
2026-03-31,CV2_SE1,SELL,SL,-20.35
2026-03-31,CV2_SE2,SELL,SL,-20.35
2026-03-31,CV2_SE1,SELL,SL,-24.01
2026-03-31,CV2_SE2,SELL,SL,-24.01
2026-03-31,CV2_SE1,SELL,SL,-19.93
2026-03-31,CV2_SE2,SELL,SL,-19.93
2026-03-31,CV2_SE2,SELL,SL,-20.51
2026-03-31,CV2_SE1,SELL,SL,-22.58
2026-03-31,CV2_SE2,SELL,SL,-22.58
2026-03-31,CV2_S06,SELL,SL,-19.71
2026-03-31,CV2_S07,SELL,SL,-29.56
2026-03-31,CV2_S06,SELL,SL,-18.59
2026-03-31,CV2_S07,SELL,SL,-27.89
2026-03-31,CV2_S06,SELL,SL,-18.22
2026-03-31,CV2_S07,SELL,SL,-27.33
2026-03-31,CV2_SE1,SELL,SL,-16.72
2026-03-31,CV2_SE2,SELL,SL,-16.72
2026-03-31,CV2_SE1,SELL,SL,-18.46
2026-03-31,CV2_SE2,SELL,SL,-18.46
2026-03-31,CV2_SE2,SELL,SL,-19.82
2026-03-31,CV2_SE1,SELL,SL,-23.72
2026-03-31,CV2_S07,SELL,SL,-28.3
2026-03-31,CV2_SE1,SELL,SL,-18.55
2026-03-31,CV2_SE1,SELL,TP,18.2
2026-03-31,CV2_SE2,SELL,TP,18.2
2026-03-31,CV2_SE1,SELL,TP,17.21
2026-04-01,CV2_SE1,SELL,TP,23.65
2026-04-01,CV2_SE1,SELL,SL,-12.49
2026-04-01,CV2_SE2,SELL,SL,-12.49
2026-04-01,CV2_SE1,SELL,SL,-11.77
2026-04-01,CV2_SE2,SELL,SL,-11.77
2026-04-01,CV2_S07,SELL,SL,-20.32
2026-04-01,CV2_SE1,SELL,SL,-12.16
2026-04-01,CV2_SE1,SELL,SL,-12.67
2026-04-01,CV2_SE1,SELL,SL,-13.26
2026-04-01,CV2_SE1,SELL,TP,16.97
2026-04-01,CV2_SE2,SELL,TP,16.97
2026-04-01,CV2_SE1,SELL,TP,17.26
