strategy,signal_at,created_at,side,entry_price,stop_loss,take_profit,reason,status,rejection_reason,position_id
S99 MSS FVG Reversal,2026-08-21 10:47:05.886222+00:00,2026-08-21 10:47:05.886270+00:00,BUY,4591.31,4590.01,4593.26,S99_MSS_FVG_LONG,REJECTED,sl_too_tight: 1.30pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-21 11:28:05.737611+00:00,2026-08-21 11:28:05.737634+00:00,BUY,4596.0,4592.34,4601.49,S99_MSS_FVG_LONG,REJECTED,entry_drift: drift +0.58pt vs budget 0.50pt (ltp 4596.58),
S99 MSS FVG Reversal,2026-08-21 12:46:02.365029+00:00,2026-08-21 12:46:02.365049+00:00,SELL,4575.905,4578.28,4572.34,S99_MSS_FVG_SHORT,PLACED,,33cac9c3-0118-43d8-ac93-b21cbd7ccf31
S100 M3 Combo Scalper,2026-08-21 13:46:05.507000+00:00,2026-08-21 13:46:05.507019+00:00,BUY,4584.68,4579.78,4596.94,S100_OB_LONG,REJECTED,entry_drift: drift +2.87pt vs budget 0.50pt (ltp 4587.55),
S99 MSS FVG Reversal,2026-08-21 14:33:05.050862+00:00,2026-08-21 14:33:05.050882+00:00,BUY,4597.84,4589.61,4610.19,S99_MSS_FVG_LONG,REJECTED,no_add_to_loser,
S100 M3 Combo Scalper,2026-08-21 14:35:04.807655+00:00,2026-08-21 14:35:04.807680+00:00,BUY,4590.14,4585.4,4601.99,S100_OB_LONG,PLACED,,c9f8a0ef-6c11-4604-8a2c-0491e677d57c
S100 M3 Combo Scalper,2026-08-21 14:56:07.908230+00:00,2026-08-21 14:56:07.908265+00:00,BUY,4587.06,4581.46,4601.05,S100_OB_LONG,PLACED,,871b8120-03e6-4e19-acc5-7869c24c585d
S99 MSS FVG Reversal,2026-08-21 15:31:02.335713+00:00,2026-08-21 15:31:02.335733+00:00,BUY,4600.07,4597.65,4603.7,S99_MSS_FVG_LONG,REJECTED,entry_drift: drift +0.66pt vs budget 0.50pt (ltp 4600.73),
S100 M3 Combo Scalper,2026-08-21 15:36:22.258942+00:00,2026-08-21 15:36:22.258963+00:00,BUY,4607.29,4602.31,4619.74,S100_RSI3_MOMO_LONG,REJECTED,entry_drift: drift +0.66pt vs budget 0.50pt (ltp 4607.95),
S100 M3 Combo Scalper,2026-08-21 15:42:02.708030+00:00,2026-08-21 15:42:02.708057+00:00,BUY,4608.55,4603.94,4620.08,S100_RSI3_MOMO_LONG,PLACED,,a5aa6189-ccef-4295-88e7-ac8c11728077
S100 M3 Combo Scalper,2026-08-21 15:58:05.666894+00:00,2026-08-21 15:58:05.666913+00:00,BUY,4612.52,4608.84,4621.73,S100_FVG_LONG,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-24 01:06:03.615259+00:00,2026-08-24 01:06:03.615288+00:00,BUY,4625.27,4616.87,4646.29,S100_RSI3_MOMO_LONG,PLACED,,af9470f0-937a-4b63-9ad4-e73f36d07139
S100 M3 Combo Scalper,2026-08-24 02:06:04.929157+00:00,2026-08-24 02:06:04.929177+00:00,BUY,4636.36,4629.56,4653.36,S100_RSI3_MOMO_LONG,REJECTED,entry_drift: drift +0.66pt vs budget 0.50pt (ltp 4637.02),
S100 M3 Combo Scalper,2026-08-24 02:21:02.913035+00:00,2026-08-24 02:21:02.913054+00:00,BUY,4651.6,4649.01,4658.07,S100_OB_LONG,REJECTED,entry_drift: drift +0.65pt vs budget 0.50pt (ltp 4652.25),
S100 M3 Combo Scalper,2026-08-24 02:31:04.149300+00:00,2026-08-24 02:31:04.149320+00:00,BUY,4653.85,4650.73,4661.64,S100_OB_LONG,PLACED,,ad584d4f-876a-49f0-b1ab-4c7a6a070949
S100 M3 Combo Scalper,2026-08-24 03:03:02.551013+00:00,2026-08-24 03:03:02.551038+00:00,BUY,4640.32,4635.98,4651.18,S100_FVG_LONG,PLACED,,1a2dd3df-5b3a-4305-99a1-c0aa15a1a9c7
S100 M3 Combo Scalper,2026-08-24 03:21:03.368682+00:00,2026-08-24 03:21:03.368703+00:00,BUY,4636.68,4633.04,4645.78,S100_OB_LONG,PLACED,,dc202455-e106-4054-b7eb-7f58e3cf8f35
S100 M3 Combo Scalper,2026-08-24 03:57:02.504512+00:00,2026-08-24 03:57:02.504534+00:00,BUY,4641.04,4634.91,4656.35,S100_OB_LONG,PLACED,,764a635b-937c-42e0-8ca1-a85bd1b35db0
S100 M3 Combo Scalper,2026-08-24 04:47:04.436745+00:00,2026-08-24 04:47:04.436766+00:00,BUY,4637.09,4635.47,4641.13,S100_OB_LONG,REJECTED,entry_drift: drift +1.12pt vs budget 0.40pt (ltp 4638.21),
S100 M3 Combo Scalper,2026-08-24 05:09:03.445762+00:00,2026-08-24 05:09:03.445782+00:00,BUY,4641.53,4638.43,4649.28,S100_RSI3_MOMO_LONG,PLACED,,ee383551-3f1b-47e2-bbc4-b39049803900
S100 M3 Combo Scalper,2026-08-24 06:22:02.049308+00:00,2026-08-24 06:22:02.049331+00:00,BUY,4654.93,4651.68,4663.05,S100_FVG_LONG,PLACED,,9fc9691d-e194-4619-aab0-073b16105b9a
S100 M3 Combo Scalper,2026-08-24 06:40:03.309924+00:00,2026-08-24 06:40:03.309942+00:00,BUY,4651.17,4647.87,4659.42,S100_FVG_LONG,REJECTED,entry_drift: drift +0.59pt vs budget 0.50pt (ltp 4651.76),
S100 M3 Combo Scalper,2026-08-24 07:02:04.190073+00:00,2026-08-24 07:02:04.190093+00:00,BUY,4648.69,4642.03,4665.35,S100_OB_LONG,PLACED,,157e0aff-ed13-43b2-b635-b99b66622bbc
S100 M3 Combo Scalper,2026-08-24 07:39:01.940370+00:00,2026-08-24 07:39:01.940392+00:00,BUY,4644.43,4641.98,4650.54,S100_OB_LONG,PLACED,,97be0228-ee41-4b7a-930f-09f25c796e5f
S99 MSS FVG Reversal,2026-08-24 07:52:01.491069+00:00,2026-08-24 07:52:01.492216+00:00,SELL,4635.68,4644.58,4622.33,S99_MSS_FVG_SHORT,PLACED,,7063c556-ef65-4113-aef1-685e6be6790c
S100 M3 Combo Scalper,2026-08-24 08:02:01.808938+00:00,2026-08-24 08:02:01.808957+00:00,BUY,4639.94,4636.25,4649.19,S100_FVG_LONG,PLACED,,ab7b8713-976d-4f1d-b3ee-7200da9acb76
S100 M3 Combo Scalper,2026-08-24 08:50:02.571478+00:00,2026-08-24 08:50:02.571500+00:00,BUY,4643.34,4639.03,4654.1,S100_FVG_LONG,PLACED,,7a713505-8117-4427-8d6b-d1b3f99c9d9e
S99 MSS FVG Reversal,2026-08-24 08:58:02.520306+00:00,2026-08-24 08:58:02.520336+00:00,BUY,4636.355,4633.28,4640.97,S99_MSS_FVG_LONG,REJECTED,entry_drift: drift +0.69pt vs budget 0.50pt (ltp 4637.04),
S99 MSS FVG Reversal,2026-08-24 10:12:04.483672+00:00,2026-08-24 10:12:04.483763+00:00,BUY,4645.705,4644.32,4647.78,S99_MSS_FVG_LONG,REJECTED,sl_too_tight: 1.39pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-24 11:47:02.107209+00:00,2026-08-24 11:47:02.107232+00:00,BUY,4654.08,4650.79,4659.01,S99_MSS_FVG_LONG,PLACED,,14946cd6-4667-4317-958b-2b8d4afa4965
S99 MSS FVG Reversal,2026-08-24 13:18:01.899970+00:00,2026-08-24 13:18:01.899991+00:00,BUY,4673.3,4669.84,4678.49,S99_MSS_FVG_LONG,PLACED,,e806383a-c1e0-48be-aa3c-d29ed79d3448
S100 M3 Combo Scalper,2026-08-24 13:38:02.051231+00:00,2026-08-24 13:38:02.051282+00:00,BUY,4672.32,4669.95,4678.27,S100_OB_LONG,PLACED,,ebd986f9-7f71-480b-9fe8-c162fc752e55
S99 MSS FVG Reversal,2026-08-24 14:43:04.384486+00:00,2026-08-24 14:43:04.384507+00:00,BUY,4670.695,4667.84,4674.98,S99_MSS_FVG_LONG,PLACED,,4d9649ee-fef7-4c29-8849-1133438d3c32
S100 M3 Combo Scalper,2026-08-24 14:49:01.919061+00:00,2026-08-24 14:49:01.919088+00:00,BUY,4668.88,4665.71,4676.8,S100_OB_LONG,REJECTED,no_add_to_loser,
S100 M3 Combo Scalper,2026-08-24 15:01:03.449807+00:00,2026-08-24 15:01:03.449825+00:00,BUY,4669.97,4665.25,4681.75,S100_FVG_LONG,PLACED,,3b52247a-0a2e-4076-b8b7-2b148124780c
S100 M3 Combo Scalper,2026-08-24 15:11:02.999388+00:00,2026-08-24 15:11:02.999407+00:00,BUY,4673.22,4669.51,4682.48,S100_FVG_LONG,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-24 15:31:04.819225+00:00,2026-08-24 15:31:04.819269+00:00,BUY,4672.75,4668.43,4683.54,S100_OB_LONG,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-25 02:11:05.873925+00:00,2026-08-25 02:11:05.873946+00:00,SELL,4645.43,4656.81,4616.98,S100_FVG_SHORT,REJECTED,entry_drift: drift +1.05pt vs budget 0.50pt (ltp 4644.38),
S100 M3 Combo Scalper,2026-08-25 02:15:03.239786+00:00,2026-08-25 02:15:03.239809+00:00,SELL,4642.02,4648.77,4625.15,S100_RSI3_MOMO_SHORT,PLACED,,13a27a99-781c-4c9c-8d4b-e88fb77d0bdf
S100 M3 Combo Scalper,2026-08-25 02:49:05.032606+00:00,2026-08-25 02:49:05.032628+00:00,SELL,4637.3,4641.27,4627.38,S100_FVG_SHORT,REJECTED,entry_drift: drift +2.16pt vs budget 0.50pt (ltp 4635.14),
S100 M3 Combo Scalper,2026-08-25 03:51:02.415349+00:00,2026-08-25 03:51:02.415375+00:00,SELL,4633.16,4636.81,4624.03,S100_RSI3_MOMO_SHORT,PLACED,,17a40c4a-ecf4-4681-b4eb-f5dd0dcc4e28
S100 M3 Combo Scalper,2026-08-25 04:13:03.856739+00:00,2026-08-25 04:13:03.856759+00:00,SELL,4637.31,4639.9,4630.81,S100_FVG_SHORT,REJECTED,"metaapi_rejection: HTTP 429: {""id"":1683125,""error"":""TooManyRequestsError"",""message"":""It seems like you are trying to access too many unexisting or undeployed trading accounts. Please check your application log",
S100 M3 Combo Scalper,2026-08-25 04:39:02.277439+00:00,2026-08-25 04:39:02.277464+00:00,SELL,4627.44,4630.64,4619.46,S100_RSI3_MOMO_SHORT,PLACED,,9cd90a00-fbd5-45c2-ae2a-0237c83f73cd
S100 M3 Combo Scalper,2026-08-25 05:36:02.986091+00:00,2026-08-25 05:36:02.986110+00:00,SELL,4645.14,4647.34,4639.64,S100_OB_SHORT,REJECTED,soft_daily_brake: daily P&L -149.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-25 05:47:00.977382+00:00,2026-08-25 05:47:00.977405+00:00,SELL,4641.35,4643.75,4635.36,S100_FVG_SHORT,REJECTED,soft_daily_brake: daily P&L -149.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-25 05:53:05.569323+00:00,2026-08-25 05:53:05.569344+00:00,SELL,4639.11,4642.88,4629.7,S100_OB_SHORT,REJECTED,soft_daily_brake: daily P&L -149.00 USD <= -120 soft brake,
S99 MSS FVG Reversal,2026-08-25 06:16:04.153171+00:00,2026-08-25 06:16:04.153192+00:00,BUY,4647.805,4645.27,4651.61,S99_MSS_FVG_LONG,REJECTED,soft_daily_brake: daily P&L -149.00 USD <= -120 soft brake,
S99 MSS FVG Reversal,2026-08-25 06:31:03.830915+00:00,2026-08-25 06:31:03.830934+00:00,BUY,4649.835,4648.61,4651.67,S99_MSS_FVG_LONG,REJECTED,sl_too_tight: 1.23pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-25 07:03:02.028693+00:00,2026-08-25 07:03:02.028718+00:00,SELL,4640.78,4643.66,4633.58,S100_FVG_SHORT,REJECTED,soft_daily_brake: daily P&L -149.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-25 08:07:21.288527+00:00,2026-08-25 08:07:21.288547+00:00,SELL,4628.64,4630.61,4623.7,S100_FVG_SHORT,REJECTED,soft_daily_brake: daily P&L -149.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-25 08:16:05.283659+00:00,2026-08-25 08:16:05.283678+00:00,SELL,4627.36,4628.7,4624.03,S100_OB_SHORT,REJECTED,sl_too_tight: 1.34pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-25 08:18:01.420867+00:00,2026-08-25 08:18:01.420887+00:00,SELL,4629.13,4630.88,4626.51,S99_MSS_FVG_SHORT,REJECTED,soft_daily_brake: daily P&L -149.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-25 08:46:02.443633+00:00,2026-08-25 08:46:02.443652+00:00,SELL,4633.12,4634.75,4629.04,S100_OB_SHORT,REJECTED,soft_daily_brake: daily P&L -149.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-25 08:56:05.284823+00:00,2026-08-25 08:56:05.284881+00:00,SELL,4628.3,4633.02,4616.49,S100_FVG_SHORT,REJECTED,soft_daily_brake: daily P&L -149.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-25 13:10:07.131172+00:00,2026-08-25 13:10:07.133506+00:00,SELL,4632.4,4633.55,4629.53,S100_OB_SHORT,REJECTED,sl_too_tight: 1.15pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-26 02:38:04.579110+00:00,2026-08-26 02:38:04.579130+00:00,BUY,4660.94,4658.34,4667.42,S100_FVG_LONG,PLACED,,af0a183d-886c-4254-ab0a-e987e6a566a4
S100 M3 Combo Scalper,2026-08-26 02:49:02.477996+00:00,2026-08-26 02:49:02.478057+00:00,BUY,4666.81,4664.57,4672.41,S100_FVG_LONG,PLACED,,804624a6-f0b2-4938-9c38-fb455613b39d
S100 M3 Combo Scalper,2026-08-26 04:42:22.506969+00:00,2026-08-26 04:42:22.506988+00:00,SELL,4641.1,4642.63,4637.28,S100_RSI3_MOMO_SHORT,PLACED,,e729d568-fc10-49f7-8cea-7b30ebc1ef78
S100 M3 Combo Scalper,2026-08-26 04:54:05.633299+00:00,2026-08-26 04:54:05.633324+00:00,SELL,4641.83,4642.72,4639.62,S100_OB_SHORT,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-26 05:41:04.970900+00:00,2026-08-26 05:41:04.970920+00:00,SELL,4643.55,4647.64,4633.32,S100_OB_SHORT,PLACED,,04614e4f-74e2-403c-8bdc-d7b81a6df4a8
S100 M3 Combo Scalper,2026-08-26 05:49:05.626875+00:00,2026-08-26 05:49:05.626893+00:00,SELL,4639.85,4645.36,4626.08,S100_OB_SHORT,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-26 06:04:01.058478+00:00,2026-08-26 06:04:01.058495+00:00,SELL,4638.07,4640.71,4631.49,S100_OB_SHORT,REJECTED,open_position_cap,
S99 MSS FVG Reversal,2026-08-26 06:32:03.342508+00:00,2026-08-26 06:32:03.345724+00:00,SELL,4629.03,4632.45,4623.9,S99_MSS_FVG_SHORT,PLACED,,8b89f2d4-61f9-40bf-a308-d1a81084d0c0
S100 M3 Combo Scalper,2026-08-26 06:32:06.681691+00:00,2026-08-26 06:32:06.684649+00:00,SELL,4629.03,4632.15,4621.22,S100_FVG_SHORT,REJECTED,no_add_to_loser,
S100 M3 Combo Scalper,2026-08-26 07:33:03.585667+00:00,2026-08-26 07:33:03.585687+00:00,SELL,4633.51,4635.09,4629.54,S100_OB_SHORT,PLACED,,7258c04f-1f2c-49d8-93df-e4ed9c030810
S100 M3 Combo Scalper,2026-08-26 07:49:05.814697+00:00,2026-08-26 07:49:05.814716+00:00,SELL,4633.87,4634.86,4631.39,S100_OB_SHORT,REJECTED,sl_too_tight: 0.99pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-26 07:58:05.080529+00:00,2026-08-26 07:58:05.080548+00:00,SELL,4628.72,4630.97,4623.1,S100_FVG_SHORT,PLACED,,a89611a0-dfce-40ef-b269-568749290905
S99 MSS FVG Reversal,2026-08-26 08:04:03.014875+00:00,2026-08-26 08:04:03.015004+00:00,SELL,4630.12,4631.75,4627.67,S99_MSS_FVG_SHORT,REJECTED,no_add_to_loser,
S100 M3 Combo Scalper,2026-08-26 08:12:04.219121+00:00,2026-08-26 08:12:04.219146+00:00,SELL,4626.44,4629.54,4618.67,S100_RSI3_MOMO_SHORT,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-26 08:50:05.915168+00:00,2026-08-26 08:50:05.915189+00:00,SELL,4628.91,4630.22,4625.66,S100_OB_SHORT,REJECTED,sl_too_tight: 1.31pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-26 09:32:05.570957+00:00,2026-08-26 09:32:05.570978+00:00,SELL,4619.73,4621.72,4616.74,S99_MSS_FVG_SHORT,REJECTED,"metaapi_rejection: unexpected response: {'numericCode': 10016, 'stringCode': 'TRADE_RETCODE_INVALID_STOPS', 'message': 'Invalid stops in the request'}",
S99 MSS FVG Reversal,2026-08-26 12:11:02.741106+00:00,2026-08-26 12:11:02.741130+00:00,BUY,4626.98,4624.53,4630.65,S99_MSS_FVG_LONG,PLACED,,0f6b9019-30ee-470b-93f7-64f20da8be4c
S99 MSS FVG Reversal,2026-08-26 15:11:01.981188+00:00,2026-08-26 15:11:01.981213+00:00,SELL,4598.85,4604.55,4590.3,S99_MSS_FVG_SHORT,PLACED,,2f73e711-b026-41e6-86fa-c1b02a6598ce
S100 M3 Combo Scalper,2026-08-26 15:19:05.776104+00:00,2026-08-26 15:19:05.776125+00:00,SELL,4589.97,4595.79,4575.42,S100_FVG_SHORT,PLACED,,a5848f62-fdf7-4eb1-a561-b2e323f803f3
S100 M3 Combo Scalper,2026-08-26 15:58:02.910625+00:00,2026-08-26 15:58:02.910744+00:00,SELL,4603.71,4606.91,4595.72,S100_FVG_SHORT,REJECTED,entry_drift: drift +3.42pt vs budget 0.50pt (ltp 4600.29),
S100 M3 Combo Scalper,2026-08-27 01:09:01.730888+00:00,2026-08-27 01:09:01.730908+00:00,BUY,4615.4,4610.19,4628.44,S100_RSI3_MOMO_LONG,PLACED,,e801171e-fcf2-482c-a168-3548faa62d64
S100 M3 Combo Scalper,2026-08-27 01:43:03.430656+00:00,2026-08-27 01:43:03.430675+00:00,BUY,4627.65,4621.44,4643.17,S100_FVG_LONG,PLACED,,6591b014-fb1d-4655-95f8-1268ed5c0cd2
S100 M3 Combo Scalper,2026-08-27 02:19:05.986672+00:00,2026-08-27 02:19:05.986693+00:00,BUY,4637.74,4632.78,4650.13,S100_FVG_LONG,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-27 03:11:21.518487+00:00,2026-08-27 03:11:21.518507+00:00,BUY,4629.85,4628.54,4633.12,S100_OB_LONG,REJECTED,sl_too_tight: 1.31pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-27 03:19:01.684101+00:00,2026-08-27 03:19:01.684123+00:00,BUY,4633.64,4630.8,4640.75,S100_FVG_LONG,PLACED,,36eab484-0ef8-464d-af30-50194f316c44
S100 M3 Combo Scalper,2026-08-27 03:31:05.896476+00:00,2026-08-27 03:31:05.896601+00:00,BUY,4634.4,4632.99,4637.92,S100_OB_LONG,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-27 05:59:05.422329+00:00,2026-08-27 05:59:05.422352+00:00,SELL,4605.44,4609.69,4594.84,S100_OB_SHORT,PLACED,,df637b28-1561-4c10-8f05-293c6b83ab48
S99 MSS FVG Reversal,2026-08-27 07:30:01.534113+00:00,2026-08-27 07:30:01.534143+00:00,SELL,4599.06,4602.16,4594.41,S99_MSS_FVG_SHORT,REJECTED,"metaapi_rejection: no broker ack after 1 attempt(s) (network error: HTTPSConnectionPool(host='mt-client-api-v1.new-york.agiliumtrade.ai', port=443): Read timed out. (read timeout=15))",
S100 M3 Combo Scalper,2026-08-27 07:57:03.636591+00:00,2026-08-27 07:57:03.636616+00:00,SELL,4602.34,4604.71,4596.41,S100_OB_SHORT,REJECTED,entry_drift: drift +0.82pt vs budget 0.50pt (ltp 4601.52),
S100 M3 Combo Scalper,2026-08-27 08:25:03.194637+00:00,2026-08-27 08:25:03.194655+00:00,SELL,4603.41,4606.69,4595.22,S100_OB_SHORT,REJECTED,"metaapi_rejection: no broker ack after 1 attempt(s) (network error: HTTPSConnectionPool(host='mt-client-api-v1.new-york.agiliumtrade.ai', port=443): Read timed out. (read timeout=15))",
S99 MSS FVG Reversal,2026-08-27 09:53:02.640933+00:00,2026-08-27 09:53:02.640960+00:00,SELL,4584.63,4594.04,4570.52,S99_MSS_FVG_SHORT,REJECTED,"metaapi_rejection: no broker ack after 1 attempt(s) (network error: HTTPSConnectionPool(host='mt-client-api-v1.new-york.agiliumtrade.ai', port=443): Read timed out. (read timeout=15))",
S99 MSS FVG Reversal,2026-08-27 11:01:05.732805+00:00,2026-08-27 11:01:05.732825+00:00,BUY,4588.325,4587.03,4590.27,S99_MSS_FVG_LONG,REJECTED,sl_too_tight: 1.30pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-27 12:17:04.779837+00:00,2026-08-27 12:17:04.779931+00:00,SELL,4595.615,4598.58,4591.17,S99_MSS_FVG_SHORT,REJECTED,entry_drift: drift +1.70pt vs budget 0.50pt (ltp 4593.91),
S99 MSS FVG Reversal,2026-08-27 12:56:02.707192+00:00,2026-08-27 12:56:02.707213+00:00,SELL,4585.125,4588.05,4580.74,S99_MSS_FVG_SHORT,REJECTED,entry_drift: drift +0.69pt vs budget 0.50pt (ltp 4584.44),
S100 M3 Combo Scalper,2026-08-27 13:17:04.413424+00:00,2026-08-27 13:17:04.413445+00:00,SELL,4587.15,4590.21,4579.52,S100_OB_SHORT,REJECTED,entry_drift: drift +1.47pt vs budget 0.50pt (ltp 4585.68),
S99 MSS FVG Reversal,2026-08-27 13:43:03.561397+00:00,2026-08-27 13:43:03.561417+00:00,SELL,4581.52,4588.57,4570.95,S99_MSS_FVG_SHORT,PLACED,,f282050f-43b8-424e-be69-3103e568cbd7
S100 M3 Combo Scalper,2026-08-27 15:28:03.644666+00:00,2026-08-27 15:28:03.644687+00:00,SELL,4592.2,4594.63,4586.14,S100_FVG_SHORT,PLACED,,edb79f3c-ec33-4fde-ad5e-03548914a89c
S100 M3 Combo Scalper,2026-08-27 15:54:05.210396+00:00,2026-08-27 15:54:05.210420+00:00,BUY,4607.91,4603.36,4619.3,S100_RSI3_MOMO_LONG,REJECTED,entry_drift: drift +0.82pt vs budget 0.50pt (ltp 4608.73),
S100 M3 Combo Scalper,2026-08-28 01:49:02.412435+00:00,2026-08-28 01:49:02.412461+00:00,SELL,4579.36,4583.27,4569.58,S100_OB_SHORT,PLACED,,6b7156e1-fe3c-40b9-9961-c4732f47fcca
S100 M3 Combo Scalper,2026-08-28 01:56:03.812433+00:00,2026-08-28 01:56:03.812453+00:00,SELL,4578.23,4584.03,4563.74,S100_OB_SHORT,PLACED,,7a8fd91c-20bb-465a-9526-dae2a3e9b4ff
S100 M3 Combo Scalper,2026-08-28 03:16:05.708436+00:00,2026-08-28 03:16:05.708457+00:00,SELL,4585.44,4587.83,4579.49,S100_OB_SHORT,PLACED,,dc3253bc-e8ad-4984-832d-ef0e74b6bb3d
S100 M3 Combo Scalper,2026-08-28 03:42:06.606081+00:00,2026-08-28 03:42:06.606100+00:00,SELL,4581.81,4584.82,4574.27,S100_RSI3_MOMO_SHORT,PLACED,,a93ec402-d569-4cbb-8134-8b671fd7b62b
S100 M3 Combo Scalper,2026-08-28 04:19:04.545961+00:00,2026-08-28 04:19:04.545979+00:00,SELL,4581.85,4582.71,4579.7,S100_OB_SHORT,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-28 04:43:02.614888+00:00,2026-08-28 04:43:02.614907+00:00,SELL,4579.69,4581.49,4575.21,S100_FVG_SHORT,PLACED,,3e229982-1581-4c3c-bb96-4f39f5ca7b1e
S100 M3 Combo Scalper,2026-08-28 05:14:03.812426+00:00,2026-08-28 05:14:03.812446+00:00,SELL,4580.77,4581.89,4577.96,S100_FVG_SHORT,REJECTED,sl_too_tight: 1.12pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-28 05:43:04.387646+00:00,2026-08-28 05:43:04.387665+00:00,SELL,4576.31,4578.21,4571.58,S100_FVG_SHORT,REJECTED,soft_daily_brake: daily P&L -134.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-28 06:18:05.748486+00:00,2026-08-28 06:18:05.748508+00:00,SELL,4583.89,4585.96,4578.7,S100_OB_SHORT,REJECTED,soft_daily_brake: daily P&L -134.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-28 07:01:06.762307+00:00,2026-08-28 07:01:06.762328+00:00,BUY,4608.44,4605.74,4615.18,S100_FVG_LONG,REJECTED,soft_daily_brake: daily P&L -134.00 USD <= -120 soft brake,
S99 MSS FVG Reversal,2026-08-28 07:08:04.808209+00:00,2026-08-28 07:08:04.808263+00:00,BUY,4603.86,4599.0,4611.15,S99_MSS_FVG_LONG,REJECTED,soft_daily_brake: daily P&L -134.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-28 07:25:06.225390+00:00,2026-08-28 07:25:06.225409+00:00,BUY,4607.29,4603.83,4615.93,S100_FVG_LONG,REJECTED,soft_daily_brake: daily P&L -134.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-28 07:42:05.493189+00:00,2026-08-28 07:42:05.493218+00:00,BUY,4608.59,4606.63,4613.48,S100_OB_LONG,REJECTED,soft_daily_brake: daily P&L -134.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-28 08:05:05.859529+00:00,2026-08-28 08:05:05.859553+00:00,BUY,4612.29,4611.22,4614.96,S100_OB_LONG,REJECTED,sl_too_tight: 1.07pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-28 08:52:01.721644+00:00,2026-08-28 08:52:01.721735+00:00,SELL,4603.59,4607.2,4598.18,S99_MSS_FVG_SHORT,REJECTED,soft_daily_brake: daily P&L -134.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-28 08:57:02.710193+00:00,2026-08-28 08:57:02.710219+00:00,BUY,4603.48,4601.82,4607.62,S100_OB_LONG,REJECTED,soft_daily_brake: daily P&L -134.00 USD <= -120 soft brake,
S99 MSS FVG Reversal,2026-08-28 11:01:02.899719+00:00,2026-08-28 11:01:02.899746+00:00,SELL,4601.32,4602.58,4599.43,S99_MSS_FVG_SHORT,REJECTED,sl_too_tight: 1.26pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-28 11:46:03.422787+00:00,2026-08-28 11:46:03.422807+00:00,SELL,4595.15,4598.62,4589.94,S99_MSS_FVG_SHORT,REJECTED,soft_daily_brake: daily P&L -230.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-31 01:04:05.560851+00:00,2026-08-31 01:04:05.560874+00:00,SELL,4456.76,4464.63,4437.07,S100_FVG_SHORT,PLACED,,a36fa8bc-f240-4800-ada9-6be0aecff914
S100 M3 Combo Scalper,2026-08-31 01:15:04.273351+00:00,2026-08-31 01:15:04.273388+00:00,SELL,4443.69,4454.05,4417.8,S100_FVG_SHORT,PLACED,,6ec14a64-00e9-425d-9737-9c935a9d86d2
S100 M3 Combo Scalper,2026-08-31 01:56:03.692654+00:00,2026-08-31 01:56:03.692684+00:00,SELL,4445.02,4451.19,4429.59,S100_FVG_SHORT,PLACED,,68bcfe3b-a069-4d5d-a886-7f38f56b8a14
S100 M3 Combo Scalper,2026-08-31 02:09:04.727363+00:00,2026-08-31 02:09:04.727381+00:00,SELL,4430.6,4441.2,4404.09,S100_FVG_SHORT,PLACED,,ec8bfae2-b335-4ab8-b3c6-6bcd33eecbe3
